seed,time,scenario,strata,mean_inc,emp_rate,mean_mhcase,mean_mcs,mean_mcscase50,mean_mcscase45,mean_mcscase46,mean_mcscase40,mean_mcscase35,mean_mcscase30
102,2032.0,baseline,population,14284.750362334851,0.5584415584415584,0.7792207792207793,42.67245959688948,0.7922077922077922,0.6103896103896104,0.6428571428571429,0.36363636363636365,0.2077922077922078,0.11688311688311688
102,2033.0,baseline,population,14759.886800145561,0.6052631578947368,0.6578947368421053,42.51102715685977,0.756578947368421,0.5855263157894737,0.618421052631579,0.3881578947368421,0.3092105263157895,0.1118421052631579
102,2034.0,baseline,population,14284.997309636052,0.5789473684210527,0.7697368421052632,42.943194933198995,0.75,0.5592105263157895,0.6052631578947368,0.375,0.23684210526315788,0.09868421052631579
102,2035.0,baseline,population,14095.809287755927,0.5882352941176471,0.7450980392156863,42.84974951681679,0.7712418300653595,0.5751633986928104,0.6209150326797386,0.40522875816993464,0.23529411764705882,0.08496732026143791
103,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
103,2024.0,baseline,population,14528.752656549848,0.48299319727891155,0.6462585034013606,43.78198655588993,0.7551020408163265,0.54421768707483,0.5918367346938775,0.3333333333333333,0.14285714285714285,0.07482993197278912
103,2025.0,baseline,population,16035.58199178452,0.5753424657534246,0.7465753424657534,41.622030713200004,0.8287671232876712,0.6506849315068494,0.684931506849315,0.4246575342465753,0.19863013698630136,0.11643835616438356
103,2026.0,baseline,population,13357.409157024505,0.593103448275862,0.6896551724137931,42.37949673018623,0.8068965517241379,0.6275862068965518,0.6551724137931034,0.4,0.2206896551724138,0.09655172413793103
103,2027.0,baseline,population,13788.104048821071,0.5734265734265734,0.7202797202797203,41.316882993346596,0.7902097902097902,0.6293706293706294,0.6853146853146853,0.4405594405594406,0.27972027972027974,0.11188811188811189
103,2028.0,baseline,population,16899.320625554847,0.6458333333333334,0.75,40.76074851115936,0.8472222222222222,0.6388888888888888,0.6944444444444444,0.4583333333333333,0.2638888888888889,0.14583333333333334
103,2029.0,baseline,population,16645.52315332629,0.6054421768707483,0.6530612244897959,40.59984386767616,0.8299319727891157,0.6666666666666666,0.6870748299319728,0.48299319727891155,0.3197278911564626,0.14285714285714285
103,2030.0,baseline,population,14187.20170876761,0.5906040268456376,0.738255033557047,40.03408869804391,0.8187919463087249,0.6778523489932886,0.7181208053691275,0.5100671140939598,0.348993288590604,0.1476510067114094
103,2031.0,baseline,population,15944.782831768318,0.6447368421052632,0.7302631578947368,42.02287746800897,0.8092105263157895,0.5921052631578947,0.6447368421052632,0.40131578947368424,0.20394736842105263,0.1118421052631579
103,2032.0,baseline,population,14707.774595303612,0.5844155844155844,0.7272727272727273,42.401977391718304,0.8116883116883117,0.6168831168831169,0.6493506493506493,0.37012987012987014,0.2012987012987013,0.11038961038961038
103,2033.0,baseline,population,14679.308272333374,0.6143790849673203,0.6209150326797386,42.52485245809303,0.7908496732026143,0.5620915032679739,0.6013071895424836,0.35947712418300654,0.29411764705882354,0.1111111111111111
103,2034.0,baseline,population,13442.855536748917,0.5855263157894737,0.743421052631579,43.17328888867029,0.756578947368421,0.5592105263157895,0.5855263157894737,0.3815789473684211,0.2236842105263158,0.08552631578947369
103,2035.0,baseline,population,14635.117624056324,0.6447368421052632,0.7697368421052632,42.741016721668814,0.7763157894736842,0.6118421052631579,0.6644736842105263,0.4144736842105263,0.19078947368421054,0.07236842105263158
104,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
104,2024.0,baseline,population,14701.324870317603,0.5096774193548387,0.6709677419354839,44.36980564936932,0.7677419354838709,0.5032258064516129,0.5548387096774193,0.3032258064516129,0.12903225806451613,0.05806451612903226
104,2025.0,baseline,population,16085.003623974622,0.5540540540540541,0.7905405405405406,42.15158319782314,0.8040540540540541,0.6486486486486487,0.668918918918919,0.41216216216216217,0.1891891891891892,0.11486486486486487
104,2026.0,baseline,population,14263.556664013482,0.5862068965517241,0.7241379310344828,43.07380798615775,0.8,0.6137931034482759,0.6413793103448275,0.36551724137931035,0.18620689655172415,0.07586206896551724
104,2027.0,baseline,population,16119.570707279383,0.5675675675675675,0.7702702702702703,42.032480582063144,0.7635135135135135,0.581081081081081,0.6351351351351351,0.41216216216216217,0.25,0.12162162162162163
104,2028.0,baseline,population,18472.379215522054,0.6099290780141844,0.7943262411347518,41.43814367268931,0.8014184397163121,0.6312056737588653,0.6595744680851063,0.4397163120567376,0.2695035460992908,0.1347517730496454
104,2029.0,baseline,population,18526.328254830853,0.6223776223776224,0.7062937062937062,40.97561429824251,0.8041958041958042,0.6433566433566433,0.6713286713286714,0.46153846153846156,0.3006993006993007,0.1258741258741259
104,2030.0,baseline,population,15353.589102906892,0.5866666666666667,0.78,40.29064013525537,0.8266666666666667,0.66,0.6866666666666666,0.49333333333333335,0.3466666666666667,0.14
104,2031.0,baseline,population,17220.081908629065,0.6078431372549019,0.7320261437908496,41.90888962432592,0.8235294117647058,0.6013071895424836,0.6339869281045751,0.40522875816993464,0.23529411764705882,0.11764705882352941
104,2032.0,baseline,population,15569.938467971077,0.5844155844155844,0.7727272727272727,42.71637656381507,0.7857142857142857,0.5909090909090909,0.6103896103896104,0.38961038961038963,0.21428571428571427,0.11038961038961038
104,2033.0,baseline,population,15377.670154379473,0.6274509803921569,0.673202614379085,42.669796960931485,0.7516339869281046,0.5555555555555556,0.5947712418300654,0.39215686274509803,0.29411764705882354,0.13071895424836602
104,2034.0,baseline,population,14597.363491973996,0.5723684210526315,0.7960526315789473,43.24172714388006,0.7368421052631579,0.5460526315789473,0.5789473684210527,0.3815789473684211,0.25,0.09210526315789473
104,2035.0,baseline,population,14521.3254071192,0.5526315789473685,0.7894736842105263,43.22217041462111,0.7368421052631579,0.5789473684210527,0.6052631578947368,0.40789473684210525,0.2236842105263158,0.07894736842105263
105,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
105,2024.0,baseline,population,14932.310080096366,0.48299319727891155,0.6462585034013606,44.11518515285699,0.7482993197278912,0.5306122448979592,0.5714285714285714,0.32653061224489793,0.1360544217687075,0.07482993197278912
105,2025.0,baseline,population,15688.370064127072,0.5821917808219178,0.7671232876712328,41.80842848134824,0.8287671232876712,0.6438356164383562,0.684931506849315,0.410958904109589,0.1780821917808219,0.11643835616438356
105,2026.0,baseline,population,15570.507494279624,0.6,0.7172413793103448,42.44875666357846,0.8,0.6137931034482759,0.6482758620689655,0.4068965517241379,0.20689655172413793,0.10344827586206896
105,2027.0,baseline,population,15868.74667523236,0.6153846153846154,0.7342657342657343,41.29474677261598,0.8041958041958042,0.6083916083916084,0.6923076923076923,0.44755244755244755,0.2937062937062937,0.1258741258741259
105,2028.0,baseline,population,18747.67897787202,0.6275862068965518,0.7586206896551724,41.216154362463485,0.8068965517241379,0.6068965517241379,0.6620689655172414,0.4482758620689655,0.2689655172413793,0.13793103448275862
105,2029.0,baseline,population,18642.1085678142,0.6351351351351351,0.668918918918919,41.09944539771789,0.8108108108108109,0.6418918918918919,0.6756756756756757,0.4594594594594595,0.2905405405405405,0.11486486486486487
105,2030.0,baseline,population,16138.369028591967,0.6168831168831169,0.7272727272727273,40.53677707236255,0.8246753246753247,0.6688311688311688,0.7012987012987013,0.4805194805194805,0.3246753246753247,0.12987012987012986
105,2031.0,baseline,population,17750.572454266003,0.6352201257861635,0.7484276729559748,41.81337729176998,0.8427672955974843,0.6477987421383647,0.6792452830188679,0.4528301886792453,0.18867924528301888,0.10062893081761007
105,2032.0,baseline,population,15954.893565286282,0.5875,0.78125,41.86012726087806,0.85625,0.6,0.66875,0.4125,0.21875,0.10625
105,2033.0,baseline,population,17350.98402995547,0.660377358490566,0.6729559748427673,42.70939504942981,0.779874213836478,0.5723270440251572,0.610062893081761,0.3836477987421384,0.2830188679245283,0.11320754716981132
105,2034.0,baseline,population,14774.798361300764,0.5986842105263158,0.7302631578947368,43.13638940437176,0.7302631578947368,0.5657894736842105,0.5921052631578947,0.3815789473684211,0.2894736842105263,0.09210526315789473
105,2035.0,baseline,population,15366.0282542231,0.618421052631579,0.7828947368421053,42.9591953764133,0.743421052631579,0.5855263157894737,0.618421052631579,0.42105263157894735,0.21710526315789475,0.09210526315789473
106,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
106,2024.0,baseline,population,14746.037921888588,0.4931506849315068,0.6575342465753424,43.914214772554544,0.7602739726027398,0.5273972602739726,0.5821917808219178,0.3219178082191781,0.14383561643835616,0.0684931506849315
106,2025.0,baseline,population,16068.459840827702,0.5724137931034483,0.7724137931034483,41.69138964639083,0.8206896551724138,0.6620689655172414,0.6827586206896552,0.4206896551724138,0.1793103448275862,0.1103448275862069
106,2026.0,baseline,population,13538.573022333803,0.5902777777777778,0.7291666666666666,42.40939070741363,0.8055555555555556,0.6319444444444444,0.6736111111111112,0.4027777777777778,0.2222222222222222,0.09027777777777778
106,2027.0,baseline,population,14275.930099458594,0.5915492957746479,0.704225352112676,41.02054412611109,0.795774647887324,0.6338028169014085,0.676056338028169,0.47183098591549294,0.30985915492957744,0.11971830985915492
106,2028.0,baseline,population,16846.86430276519,0.6363636363636364,0.7622377622377622,40.64719458364663,0.8391608391608392,0.6503496503496503,0.6923076923076923,0.4825174825174825,0.2867132867132867,0.13986013986013987
106,2029.0,baseline,population,16528.31672299485,0.6027397260273972,0.6986301369863014,40.93315467699877,0.8082191780821918,0.6575342465753424,0.678082191780822,0.4726027397260274,0.3082191780821918,0.13013698630136986
106,2030.0,baseline,population,14104.967503482529,0.6081081081081081,0.75,40.478727079524994,0.8175675675675675,0.668918918918919,0.7027027027027027,0.5,0.3310810810810811,0.13513513513513514
106,2031.0,baseline,population,14794.275145997044,0.6143790849673203,0.738562091503268,41.58462214579327,0.8496732026143791,0.6274509803921569,0.6666666666666666,0.41830065359477125,0.19607843137254902,0.11764705882352941
106,2032.0,baseline,population,13163.587610480652,0.59375,0.78125,42.340723162075335,0.81875,0.64375,0.6625,0.41875,0.2125,0.09375
106,2033.0,baseline,population,15130.699246427235,0.6405228758169934,0.6470588235294118,42.432056810695585,0.7843137254901961,0.5620915032679739,0.5947712418300654,0.40522875816993464,0.29411764705882354,0.11764705882352941
106,2034.0,baseline,population,14137.317931505606,0.5986842105263158,0.743421052631579,43.505753822436816,0.7236842105263158,0.5526315789473685,0.5657894736842105,0.35526315789473684,0.21710526315789475,0.08552631578947369
106,2035.0,baseline,population,14486.57225438725,0.5921052631578947,0.743421052631579,43.12362004964794,0.743421052631579,0.5723684210526315,0.625,0.42105263157894735,0.21710526315789475,0.07894736842105263
107,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
107,2024.0,baseline,population,13968.407402212626,0.46938775510204084,0.6462585034013606,44.24525540247389,0.7551020408163265,0.5374149659863946,0.564625850340136,0.32653061224489793,0.1292517006802721,0.061224489795918366
107,2025.0,baseline,population,15773.042071360389,0.547945205479452,0.7808219178082192,42.039770105465756,0.8082191780821918,0.6438356164383562,0.6643835616438356,0.4178082191780822,0.1917808219178082,0.0958904109589041
107,2026.0,baseline,population,13999.058592784975,0.5972222222222222,0.7083333333333334,42.90348743135276,0.7916666666666666,0.6041666666666666,0.6180555555555556,0.375,0.19444444444444445,0.09027777777777778
107,2027.0,baseline,population,15285.372319880677,0.6056338028169014,0.7183098591549296,41.597796931993464,0.7887323943661971,0.6126760563380281,0.6549295774647887,0.43661971830985913,0.28169014084507044,0.11267605633802817
107,2028.0,baseline,population,17354.456097451217,0.6319444444444444,0.7638888888888888,41.324483658440165,0.8055555555555556,0.6319444444444444,0.6736111111111112,0.4444444444444444,0.2638888888888889,0.1388888888888889
107,2029.0,baseline,population,16747.305381940987,0.589041095890411,0.684931506849315,41.487920603196926,0.8013698630136986,0.6301369863013698,0.6575342465753424,0.4452054794520548,0.273972602739726,0.1232876712328767
107,2030.0,baseline,population,14388.873427639588,0.610738255033557,0.7583892617449665,40.64652471929462,0.8120805369127517,0.6644295302013423,0.6912751677852349,0.48322147651006714,0.33557046979865773,0.14093959731543623
107,2031.0,baseline,population,16895.825437018877,0.60625,0.7625,42.72025737444695,0.80625,0.59375,0.625,0.36875,0.19375,0.1
107,2032.0,baseline,population,15152.421246707116,0.5341614906832298,0.7577639751552795,42.93162700440758,0.7888198757763976,0.6086956521739131,0.6459627329192547,0.39751552795031053,0.18633540372670807,0.08695652173913043
107,2033.0,baseline,population,15144.986497039225,0.5947712418300654,0.6601307189542484,42.286122702813294,0.7843137254901961,0.5947712418300654,0.6209150326797386,0.42483660130718953,0.2875816993464052,0.10457516339869281
107,2034.0,baseline,population,14709.21952417407,0.6052631578947368,0.7368421052631579,43.12587417268501,0.7631578947368421,0.5789473684210527,0.618421052631579,0.35526315789473684,0.25,0.07894736842105263
107,2035.0,baseline,population,16508.117172820916,0.6644736842105263,0.7960526315789473,43.20473581794012,0.75,0.5921052631578947,0.631578947368421,0.39473684210526316,0.19078947368421054,0.06578947368421052
108,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
108,2024.0,baseline,population,14360.639174569284,0.4557823129251701,0.6598639455782312,44.1787390338079,0.7551020408163265,0.5374149659863946,0.5782312925170068,0.32653061224489793,0.14285714285714285,0.061224489795918366
108,2025.0,baseline,population,15616.785758270056,0.541095890410959,0.7671232876712328,41.913727749908894,0.815068493150685,0.6438356164383562,0.6643835616438356,0.4178082191780822,0.19863013698630136,0.0958904109589041
108,2026.0,baseline,population,13618.620389680513,0.5862068965517241,0.7034482758620689,42.51513502365764,0.7931034482758621,0.6206896551724138,0.6482758620689655,0.4,0.20689655172413793,0.0896551724137931
108,2027.0,baseline,population,15228.33180884364,0.5524475524475524,0.7272727272727273,41.378709433744504,0.8041958041958042,0.6083916083916084,0.6783216783216783,0.44755244755244755,0.2867132867132867,0.11188811188811189
108,2028.0,baseline,population,17447.35528291599,0.5838926174496645,0.7785234899328859,41.33045735793463,0.825503355704698,0.6577181208053692,0.6711409395973155,0.4228187919463087,0.2550335570469799,0.12080536912751678
108,2029.0,baseline,population,17578.074270513902,0.564625850340136,0.6870748299319728,41.27379190038262,0.7755102040816326,0.6326530612244898,0.6598639455782312,0.4557823129251701,0.2857142857142857,0.12244897959183673
108,2030.0,baseline,population,15001.167697160608,0.5637583892617449,0.7651006711409396,40.68376733696644,0.8120805369127517,0.6375838926174496,0.6711409395973155,0.48322147651006714,0.30201342281879195,0.14093959731543623
108,2031.0,baseline,population,16239.637864370998,0.5686274509803921,0.7450980392156863,42.14663283900346,0.8235294117647058,0.6078431372549019,0.6470588235294118,0.39869281045751637,0.19607843137254902,0.12418300653594772
108,2032.0,baseline,population,14550.426984399468,0.5555555555555556,0.7407407407407407,42.971091588025295,0.7839506172839507,0.5679012345679012,0.5925925925925926,0.3765432098765432,0.19135802469135801,0.1111111111111111
108,2033.0,baseline,population,14828.885570803204,0.5816993464052288,0.6797385620915033,42.6181964908639,0.7581699346405228,0.5490196078431373,0.5816993464052288,0.38562091503267976,0.2875816993464052,0.11764705882352941
108,2034.0,baseline,population,13714.966381628825,0.5394736842105263,0.7763157894736842,43.38922587556447,0.7368421052631579,0.5394736842105263,0.5723684210526315,0.3684210526315789,0.23026315789473684,0.08552631578947369
108,2035.0,baseline,population,13411.098266885592,0.5394736842105263,0.7828947368421053,43.26753597338171,0.743421052631579,0.5723684210526315,0.625,0.4144736842105263,0.19736842105263158,0.07894736842105263
109,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
109,2024.0,baseline,population,14818.037866275732,0.5,0.6643835616438356,44.029421558028446,0.7534246575342466,0.5342465753424658,0.5821917808219178,0.3287671232876712,0.136986301369863,0.0684931506849315
109,2025.0,baseline,population,15919.174623308636,0.5862068965517241,0.7793103448275862,41.98254982799429,0.8,0.6344827586206897,0.6689655172413793,0.4068965517241379,0.2,0.10344827586206896
109,2026.0,baseline,population,13452.204772769255,0.5972222222222222,0.7291666666666666,42.75138527722052,0.7847222222222222,0.6111111111111112,0.6319444444444444,0.3958333333333333,0.20833333333333334,0.08333333333333333
109,2027.0,baseline,population,15061.056922217234,0.5915492957746479,0.7535211267605634,41.5863110160111,0.8028169014084507,0.6056338028169014,0.6690140845070423,0.43661971830985913,0.2746478873239437,0.11267605633802817
109,2028.0,baseline,population,16477.379732884518,0.6066666666666667,0.78,41.4814916779115,0.8133333333333334,0.6533333333333333,0.6866666666666666,0.43333333333333335,0.24666666666666667,0.10666666666666667
109,2029.0,baseline,population,16510.165524122338,0.5753424657534246,0.7191780821917808,41.15913453218138,0.8082191780821918,0.6506849315068494,0.678082191780822,0.4863013698630137,0.3013698630136986,0.1232876712328767
109,2030.0,baseline,population,15895.103336707638,0.6535947712418301,0.7712418300653595,40.75397996071572,0.803921568627451,0.6535947712418301,0.7058823529411765,0.49019607843137253,0.30718954248366015,0.12418300653594772
109,2031.0,baseline,population,17512.580904932456,0.6624203821656051,0.7834394904458599,42.02936154717425,0.8280254777070064,0.6050955414012739,0.6369426751592356,0.40764331210191085,0.19745222929936307,0.09554140127388536
109,2032.0,baseline,population,15887.496479017518,0.5974025974025974,0.8181818181818182,42.101828415034646,0.7987012987012987,0.6298701298701299,0.6753246753246753,0.4090909090909091,0.22727272727272727,0.1038961038961039
109,2033.0,baseline,population,15124.774710616775,0.6209150326797386,0.6928104575163399,42.09784399456496,0.803921568627451,0.5882352941176471,0.6209150326797386,0.39869281045751637,0.2875816993464052,0.1111111111111111
109,2034.0,baseline,population,13981.168455888606,0.5986842105263158,0.7697368421052632,43.32814983817438,0.7368421052631579,0.5789473684210527,0.6118421052631579,0.375,0.21052631578947367,0.07894736842105263
109,2035.0,baseline,population,15494.498455498211,0.618421052631579,0.7631578947368421,43.37246232222337,0.7631578947368421,0.5723684210526315,0.6118421052631579,0.3815789473684211,0.19078947368421054,0.07236842105263158
110,2023.0,baseline,population,11889.883381862202,0.5859872611464968,0.24203821656050956,42.96866242038217,0.7070063694267515,0.5286624203821656,0.5286624203821656,0.36942675159235666,0.2356687898089172,0.12738853503184713
110,2024.0,baseline,population,15189.494059906574,0.4935064935064935,0.6753246753246753,44.18135626847733,0.7662337662337663,0.512987012987013,0.564935064935065,0.3181818181818182,0.12987012987012986,0.06493506493506493
110,2025.0,baseline,population,17029.724759065222,0.6081081081081081,0.777027027027027,42.123012944078326,0.8040540540540541,0.6418918918918919,0.668918918918919,0.3918918918918919,0.16891891891891891,0.0945945945945946
110,2026.0,baseline,population,15024.769083695352,0.6275862068965518,0.7034482758620689,42.99345099654597,0.8,0.593103448275862,0.6206896551724138,0.36551724137931035,0.1793103448275862,0.08275862068965517
110,2027.0,baseline,population,15096.05168585617,0.6083916083916084,0.7132867132867133,41.588805245452676,0.8111888111888111,0.6223776223776224,0.6993006993006993,0.42657342657342656,0.25874125874125875,0.11888111888111888
110,2028.0,baseline,population,17862.611750156288,0.6438356164383562,0.7534246575342466,41.294232827114605,0.8287671232876712,0.6232876712328768,0.6712328767123288,0.4315068493150685,0.2602739726027397,0.11643835616438356
110,2029.0,baseline,population,18281.48655532148,0.6438356164383562,0.6917808219178082,40.96099206501053,0.7945205479452054,0.6506849315068494,0.684931506849315,0.4657534246575342,0.273972602739726,0.136986301369863
110,2030.0,baseline,population,14984.435015670619,0.6129032258064516,0.7806451612903226,40.53571284597279,0.8387096774193549,0.6838709677419355,0.7225806451612903,0.5032258064516129,0.32903225806451614,0.11612903225806452
110,2031.0,baseline,population,16070.083457842855,0.6274509803921569,0.7189542483660131,41.771426919255816,0.8562091503267973,0.6143790849673203,0.6666666666666666,0.39869281045751637,0.21568627450980393,0.10457516339869281
110,2032.0,baseline,population,15593.318949941638,0.6258064516129033,0.7612903225806451,42.62158048812153,0.7870967741935484,0.6064516129032258,0.632258064516129,0.3548387096774194,0.2064516129032258,0.10967741935483871
